match_id,frame_idx,frame_id,length_m,width_m,hull_area_m2,voronoi_entropy,tactical_h1_total_persistence,tactical_h1_count,tactical_h1_max_persistence,is_buildup,is_chaotic,has_phase
2015213,41,6700,79.24,48.42,2192.9322999999995,1.3016801611202533,0.0,0,0.0,0,0,1
2015213,42,6800,73.53,62.84,2345.28345,2.40134339243253,0.0,0,0.0,0,0,1
2015213,43,6900,73.82,65.07,2570.08765,2.125213947548532,0.6912460327148438,1,0.6912460327148438,0,0,1
2015213,44,7000,72.05,61.59,2588.7716,2.5570482251092828,6.573886871337891,1,6.573886871337891,1,0,1
2015213,45,7100,79.22,44.7,2129.8036,2.5533307202131765,0.0,0,0.0,0,1,1
2015213,46,7200,75.09,54.79,2106.32215,2.3351490583843026,0.0,0,0.0,0,1,1
2015213,47,7300,76.91,49.09,2056.72415,1.7477819519159894,0.0,0,0.0,0,0,0
2015213,48,7400,76.27000000000001,57.459999999999994,2404.2091499999997,2.367469340108986,3.2045211791992188,1,3.2045211791992188,0,0,1
2015213,49,7500,77.68,41.980000000000004,1899.7757500000002,2.3946741654924493,0.0,0,0.0,1,0,1
2015213,50,7600,72.38,58.54,2221.6223,2.1973370385983992,0.0,0,0.0,1,0,1
2015213,51,7700,67.36,65.24000000000001,2508.59325,2.32664286500476,2.753368377685547,2,2.46575927734375,1,0,1
2015213,52,7800,72.8,40.269999999999996,1814.5738999999996,2.0087320399387907,0.0,0,0.0,1,0,1
2015213,53,7900,76.54,57.58,2513.2973500000003,0.1111352555289316,2.003551483154297,1,2.003551483154297,1,0,1
2015213,54,8000,78.28,49.91,2196.3477,1.9056198556427455,0.0,0,0.0,0,0,1
2015213,55,8100,76.44,38.46,1643.2874500000003,1.954453266930385,0.0,0,0.0,0,0,1
2015213,56,8200,71.94999999999999,60.739999999999995,2369.5476499999995,2.2939598362337907,0.0,0,0.0,1,0,1
2015213,57,8300,69.25,63.010000000000005,2437.19545,2.299728526736832,0.0,0,0.0,1,0,1
2015213,58,8400,77.18,47.31,2206.27355,2.517599192016791,0.9939670562744141,1,0.9939670562744141,0,0,1
2015213,59,8500,75.63,48.47,2289.6306,2.494222064604738,2.998319625854492,1,2.998319625854492,0,0,1
2015213,60,8600,75.44999999999999,41.06,1902.84225,2.0425327981731245,0.0,0,0.0,0,0,0
2015213,61,8700,76.31,35.93,1736.685,1.8316500281886339,0.0,0,0.0,0,0,0
2015213,62,8900,77.03,34.28,1580.0462,2.226192034677251,0.0,0,0.0,0,0,0
2015213,63,9000,75.78,32.89,1502.2784000000004,2.3192381510358975,0.0,0,0.0,0,0,1
2015213,64,9100,80.92999999999999,46.370000000000005,2228.99665,1.7747672055483956,1.3554706573486328,1,1.3554706573486328,1,0,1
2015213,65,9200,80.03,50.68,2433.96485,0.8917166514962053,4.457632064819336,1,4.457632064819336,0,0,0
2015213,66,9300,76.59,55.63,2408.04665,2.2423038067684242,2.1398258209228516,1,2.1398258209228516,0,0,1
2015213,67,9400,72.32,61.45,2356.9423500000003,2.160727276632002,0.0,0,0.0,0,0,1
2015213,68,9600,74.43,57.26,2321.4159,2.4696692540801455,0.0,0,0.0,0,0,0
2015213,69,9700,70.97,60.61,2352.7648,2.455833409186936,0.0,0,0.0,0,0,1
2015213,70,9800,72.44,60.769999999999996,2514.2303,1.3768770662904233,6.836992263793945,1,6.836992263793945,0,0,0
2015213,71,9900,70.51,62.13,2541.14325,2.387237699262195,1.5281486511230469,1,1.5281486511230469,0,0,0
2015213,72,10100,61.78,62.94,2072.08685,1.2400688558010275,0.0,0,0.0,0,0,1
2015213,73,10200,74.66,42.76,1801.0003000000004,0.040150396068102244,0.0,0,0.0,0,0,1
2015213,74,10300,74.97,56.78,2309.6025499999996,0.2494927123921436,0.0,0,0.0,0,0,1
2015213,75,10400,77.84,56.93000000000001,2363.2416500000004,1.8170135541825732,0.0,0,0.0,0,0,0
2015213,76,10500,78.74000000000001,55.67,2364.501149999999,0.15471188287133553,4.209056854248047,1,4.209056854248047,0,1,1
2015213,77,10600,74.25,46.3,1768.0782999999997,1.364170637404015,0.0,0,0.0,0,0,1
2015213,78,10700,61.8,60.34,2063.2506,0.14715444732783867,0.0,0,0.0,0,0,1
2015213,79,10800,73.28,57.190000000000005,2109.2717,1.7800117695386066,0.0,0,0.0,0,0,1
2015213,80,10900,77.63,55.86,2279.0324,2.1136904694066114,4.708850860595703,1,4.708850860595703,1,0,1
2015213,81,11000,78.85,37.07,1702.7655,1.534569752308121,0.0,0,0.0,0,0,0
2015213,82,11100,80.48,28.349999999999998,1438.6707000000004,1.4761412152240272,0.0,0,0.0,0,1,1
2015213,83,11200,82.74000000000001,33.56,1675.27535,2.308778543483295,0.0,0,0.0,0,0,0
2015213,84,11300,79.91,29.16,1351.7257,1.8868582662608968,0.0,0,0.0,0,1,1
2015213,85,11400,80.91,35.089999999999996,1742.9968,0.3048889504010788,0.0,0,0.0,0,0,0
2015213,86,11500,85.81,34.739999999999995,1805.2402999999997,1.144327167421634,0.0,0,0.0,0,1,1
2015213,87,11600,82.47,47.0,2107.9200499999997,1.3569350532235425,0.0,0,0.0,0,0,1
2015213,88,11700,79.41,31.060000000000002,1402.1874500000001,2.254560696635897,0.0,0,0.0,0,0,0
2015213,89,11800,79.27000000000001,57.129999999999995,2616.0906,2.1203824164735887,0.0,0,0.0,0,0,0
2015213,90,11900,75.03999999999999,62.45,2682.2346999999995,2.4557671995291104,0.96826171875,1,0.96826171875,0,0,0
2015213,91,12000,77.21000000000001,65.92,2902.6553999999996,2.443258435618139,0.0,0,0.0,1,0,1
2015213,92,12100,79.22,41.57,1773.59875,2.4600162321835164,0.0,0,0.0,0,0,1
2015213,93,12200,76.71000000000001,35.57,1616.1644499999998,2.3109524317555423,0.0,0,0.0,0,0,1
2015213,94,12300,75.00999999999999,59.33,2448.7148500000003,2.2338702184772568,0.0,0,0.0,0,0,1
2015213,95,12400,75.76,56.150000000000006,2527.5816000000004,2.432996898370603,2.764749526977539,1,2.764749526977539,1,0,1
2015213,96,12500,78.30000000000001,41.540000000000006,1882.4351499999998,1.4722066252975787,0.0,0,0.0,0,0,0
2015213,97,12600,78.09,53.84,2444.91955,0.305079345136221,0.0,0,0.0,0,0,1
2015213,98,12700,80.22,47.260000000000005,2257.2778000000008,1.2125851778604864,0.0,0,0.0,0,1,1
2015213,99,12800,79.09,52.22,2347.6091499999998,2.0446682168516594,8.384437561035156,1,8.384437561035156,1,0,1
2015213,100,12900,81.00999999999999,46.83,1974.9525500000004,1.933553886742552,0.0,0,0.0,0,0,1
2015213,101,13700,79.89,48.29,2310.3210999999997,2.510935840587075,1.2529735565185547,1,1.2529735565185547,0,0,1
2015213,102,13800,80.8,56.69,2301.6412,1.8146305184742646,0.0,0,0.0,0,0,1
