home_h1_count,home_h1_total_persistence,home_h1_mean_persistence,home_h1_max_persistence,home_clusters,away_h1_count,away_h1_total_persistence,away_h1_mean_persistence,away_h1_max_persistence,away_clusters,d_bottleneck_AB,d_landscape_l2_AB,match_id,frame_idx
0,0.0,0.0,0.0,11,0,0.0,0.0,0.0,7,0.0,0.0,2015213,66
1,4.643274307250977,4.643274307250977,4.643274307250977,8,0,0.0,0.0,0.0,6,2.3216371536254883,7.628860909091193,2015213,67
1,4.053266525268555,4.053266525268555,4.053266525268555,7,0,0.0,0.0,0.0,3,2.0266332626342773,6.9430573464809875,2015213,68
2,10.432004928588867,5.216002464294434,6.196981430053711,10,0,0.0,0.0,0.0,5,3.0984907150268555,13.924825264587069,2015213,69
1,2.5818920135498047,2.5818920135498047,2.5818920135498047,7,2,8.727920532226562,4.363960266113281,5.703985214233398,10,2.8519926071166988,22.95995193568238,2015213,70
0,0.0,0.0,0.0,8,2,12.403043746948242,6.201521873474121,11.956003189086914,9,5.978001594543457,27.54766577110145,2015213,71
1,8.453500747680664,8.453500747680664,8.453500747680664,8,0,0.0,0.0,0.0,4,4.226750373840332,17.450599885252558,2015213,72
1,0.6709480285644531,0.6709480285644531,0.6709480285644531,8,1,4.473089218139648,4.473089218139648,4.473089218139648,7,2.236544609069824,14.89556688066525,2015213,73
1,1.5711021423339844,1.5711021423339844,1.5711021423339844,7,0,0.0,0.0,0.0,3,0.7855510711669922,1.460569737001762,2015213,74
1,8.492393493652344,8.492393493652344,8.492393493652344,7,1,3.0053863525390625,3.0053863525390625,3.0053863525390625,10,3.2956409454345703,29.442681256700784,2015213,75
0,0.0,0.0,0.0,4,1,8.562461853027344,8.562461853027344,8.562461853027344,7,4.281230926513672,16.347241038607002,2015213,76
0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,3,0.0,0.0,2015213,77
2,11.981929779052734,5.990964889526367,9.569013595581055,9,0,0.0,0.0,0.0,4,4.784506797790527,20.670465938960664,2015213,78
1,2.4628734588623047,2.4628734588623047,2.4628734588623047,6,0,0.0,0.0,0.0,6,1.2314367294311523,2.7633735162432718,2015213,79
2,9.184249877929688,4.592124938964844,7.35749626159668,10,1,2.5379161834716797,2.5379161834716797,2.5379161834716797,7,3.67874813079834,21.205321425094116,2015213,80
0,0.0,0.0,0.0,3,1,4.678457260131836,4.678457260131836,4.678457260131836,7,2.339228630065918,7.901683183598154,2015213,81
0,0.0,0.0,0.0,4,1,6.851470947265625,6.851470947265625,6.851470947265625,5,3.4257354736328125,13.269815221419428,2015213,82
1,2.965036392211914,2.965036392211914,2.965036392211914,5,0,0.0,0.0,0.0,3,1.482518196105957,3.632907221903193,2015213,83
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,2,0.0,0.0,2015213,84
1,3.1627559661865234,3.1627559661865234,3.1627559661865234,6,1,2.9874420166015625,2.9874420166015625,2.9874420166015625,6,0.5292911529541016,5.483068501896676,2015213,85
1,2.822053909301758,2.822053909301758,2.822053909301758,5,0,0.0,0.0,0.0,4,1.411026954650879,3.442350406735362,2015213,86
0,0.0,0.0,0.0,3,1,2.5161685943603516,2.5161685943603516,2.5161685943603516,7,1.2580842971801758,3.2799118917702357,2015213,87
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,4,0.0,0.0,2015213,88
1,3.148447036743164,3.148447036743164,3.148447036743164,8,0,0.0,0.0,0.0,4,1.574223518371582,4.108966653185194,2015213,89
1,4.375844955444336,4.375844955444336,4.375844955444336,9,1,3.078573226928711,3.078573226928711,3.078573226928711,7,2.187922477722168,13.990805592343795,2015213,90
3,10.567808151245117,3.5226027170817056,5.120351791381836,10,1,0.5209445953369141,0.5209445953369141,0.5209445953369141,6,2.5601758956909175,19.60844212570032,2015213,91
0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,7,0.0,0.0,2015213,92
0,0.0,0.0,0.0,5,1,4.300262451171875,4.300262451171875,4.300262451171875,6,2.1501312255859375,6.761211644651777,2015213,93
1,4.967399597167969,4.967399597167969,4.967399597167969,7,3,14.889999389648438,4.9633331298828125,7.865301132202148,9,2.3126440048217773,23.462481188125146,2015213,94
2,6.261102676391602,3.130551338195801,5.627683639526367,9,1,5.455570220947266,5.455570220947266,5.455570220947266,9,2.813841819763183,20.628495688459857,2015213,95
0,0.0,0.0,0.0,5,1,6.521038055419922,6.521038055419922,6.521038055419922,6,3.260519027709961,13.34553878980913,2015213,96
1,4.906099319458008,4.906099319458008,4.906099319458008,7,0,0.0,0.0,0.0,4,2.453049659729004,7.651546015152637,2015213,97
0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,7,0.0,0.0,2015213,98
0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,6,0.0,0.0,2015213,99
0,0.0,0.0,0.0,6,1,0.0,0.0,0.0,4,inf,,2015213,100
0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,4,0.0,0.0,2015213,101
2,6.11064338684082,3.05532169342041,5.1775054931640625,7,1,9.876546859741211,9.876546859741211,9.876546859741211,7,4.938273429870605,34.86779672466576,2015213,102
0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,7,0.0,0.0,2015213,103
0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,7,0.0,0.0,2015213,104
1,3.1232757568359375,3.1232757568359375,3.1232757568359375,8,1,1.283477783203125,1.283477783203125,1.283477783203125,9,1.5616378784179688,10.228971949129514,2015213,105
0,0.0,0.0,0.0,4,2,8.33851432800293,4.169257164001465,6.19744873046875,9,3.098724365234375,11.872769383546546,2015213,106
1,2.1612720489501953,2.1612720489501953,2.1612720489501953,6,1,2.865049362182617,2.865049362182617,2.865049362182617,8,1.4325246810913086,9.986647162913416,2015213,107
1,5.65510368347168,5.65510368347168,5.65510368347168,6,0,0.0,0.0,0.0,4,2.82755184173584,9.235401901900595,2015213,108
1,8.406349182128906,8.406349182128906,8.406349182128906,8,2,6.96844482421875,3.484222412109375,5.507291793823242,7,4.203174591064453,30.832489182994667,2015213,109
0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,5,0.0,0.0,2015213,110
0,0.0,0.0,0.0,7,3,5.197948455810547,1.7326494852701824,3.2784366607666016,9,1.6392183303833006,4.595062698804164,2015213,111
0,0.0,0.0,0.0,7,1,8.700742721557617,8.700742721557617,8.700742721557617,7,4.350371360778809,19.724959809164083,2015213,112
1,1.2202568054199219,1.2202568054199219,1.2202568054199219,5,0,0.0,0.0,0.0,1,0.6101284027099609,1.0452819027925129,2015213,113
1,6.67755126953125,6.67755126953125,6.67755126953125,6,0,0.0,0.0,0.0,3,3.338775634765625,12.684182634121708,2015213,114
0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,3,0.0,0.0,2015213,115
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,2,0.0,0.0,2015213,116
0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,2,0.0,0.0,2015213,117
1,2.1812381744384766,2.1812381744384766,2.1812381744384766,7,2,5.7956390380859375,2.8978195190429688,3.170328140258789,8,1.5851640701293943,8.39259932220386,2015213,118
0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,4,0.0,0.0,2015213,119
0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,4,0.0,0.0,2015213,120
0,0.0,0.0,0.0,4,1,4.753849029541016,4.753849029541016,4.753849029541016,6,2.376924514770508,7.541603018705042,2015213,121
1,1.0149459838867188,1.0149459838867188,1.0149459838867188,6,1,0.7390003204345703,0.7390003204345703,0.7390003204345703,7,0.5074729919433594,2.403476630243034,2015213,122
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,5,0.0,0.0,2015213,123
0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,5,0.0,0.0,2015213,124
1,2.278963088989258,2.278963088989258,2.278963088989258,5,1,5.00956916809082,5.00956916809082,5.00956916809082,5,2.50478458404541,18.602239367159754,2015213,125
1,1.566934585571289,1.566934585571289,1.566934585571289,5,1,5.2563934326171875,5.2563934326171875,5.2563934326171875,6,2.6281967163085938,19.823247440977244,2015213,126
1,0.0,0.0,0.0,4,1,3.5646610260009766,3.5646610260009766,3.5646610260009766,5,inf,,2015213,127
2,7.049476623535156,3.524738311767578,5.209928512573242,9,1,0.9408454895019531,0.9408454895019531,0.9408454895019531,8,2.6049642562866206,15.726929747173577,2015213,128
2,5.757352828979492,2.878676414489746,4.532304763793945,8,2,11.524364471435547,5.762182235717773,7.590871810913086,9,3.795435905456543,30.150300279781927,2015213,129
0,0.0,0.0,0.0,5,1,1.7795486450195312,1.7795486450195312,1.7795486450195312,7,0.8897743225097656,1.5255547814257275,2015213,130
1,0.0,0.0,0.0,5,0,0.0,0.0,0.0,3,inf,,2015213,131
0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,3,0.0,0.0,2015213,132
0,0.0,0.0,0.0,3,2,4.9913330078125,2.49566650390625,3.2702159881591797,8,1.6351079940795898,4.498306253546776,2015213,133
0,0.0,0.0,0.0,2,1,4.8066864013671875,4.8066864013671875,4.8066864013671875,6,2.4033432006835938,7.4425458626340335,2015213,134
0,0.0,0.0,0.0,1,1,1.2453422546386719,1.2453422546386719,1.2453422546386719,7,0.6226711273193359,1.081584786435885,2015213,135
1,3.762775421142578,3.762775421142578,3.762775421142578,7,0,0.0,0.0,0.0,7,1.881387710571289,5.248187461167801,2015213,136
2,7.655429840087891,3.8277149200439453,5.846975326538086,10,1,0.40908241271972656,0.40908241271972656,0.40908241271972656,7,2.9234876632690425,24.01424909446615,2015213,137
1,6.909626007080078,6.909626007080078,6.909626007080078,7,0,0.0,0.0,0.0,6,3.454813003540039,13.11022197414289,2015213,138
0,0.0,0.0,0.0,9,1,8.417207717895508,8.417207717895508,8.417207717895508,6,4.208603858947754,16.63688452428536,2015213,139
0,0.0,0.0,0.0,4,2,7.832033157348633,3.9160165786743164,6.860345840454102,9,3.430172920227051,13.402017957710935,2015213,140
0,0.0,0.0,0.0,3,1,0.38390159606933594,0.38390159606933594,0.38390159606933594,5,0.19195079803466797,0.24432418074233472,2015213,141
0,0.0,0.0,0.0,4,1,1.0003662109375,1.0003662109375,1.0003662109375,7,0.50018310546875,0.6611502380159734,2015213,142
0,0.0,0.0,0.0,4,1,0.3828449249267578,0.3828449249267578,0.3828449249267578,6,0.1914224624633789,0.0994613039213355,2015213,143
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,6,0.0,0.0,2015213,144
1,0.016901016235351562,0.016901016235351562,0.016901016235351562,8,1,0.5682392120361328,0.5682392120361328,0.5682392120361328,7,0.2841196060180664,1.0824097061006321,2015213,145
3,13.195863723754883,4.398621241251628,6.238273620605469,10,1,2.6461257934570312,2.6461257934570312,2.6461257934570312,8,2.4935073852539062,17.19992165300273,2015213,146
1,4.095346450805664,4.095346450805664,4.095346450805664,9,0,0.0,0.0,0.0,6,2.047673225402832,6.48423698425339,2015213,147
2,1.402822494506836,0.701411247253418,0.8659152984619141,8,1,4.041034698486328,4.041034698486328,4.041034698486328,5,2.020517349243164,11.121631997526396,2015213,148
0,0.0,0.0,0.0,6,1,3.2881507873535156,3.2881507873535156,3.2881507873535156,8,1.6440753936767578,4.943314316215372,2015213,149
1,0.4691638946533203,0.4691638946533203,0.4691638946533203,9,0,0.0,0.0,0.0,5,0.23458194732666016,0.245960711366306,2013725,0
1,4.588825225830078,4.588825225830078,4.588825225830078,7,0,0.0,0.0,0.0,2,2.294412612915039,7.14458806052884,2013725,1
0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,3,0.0,0.0,2013725,2
1,2.993885040283203,2.993885040283203,2.993885040283203,6,0,0.0,0.0,0.0,4,1.4969425201416016,3.5272780029908937,2013725,3
1,1.1640510559082031,1.1640510559082031,1.1640510559082031,6,0,0.0,0.0,0.0,4,0.5820255279541016,1.004262612634923,2013725,4
0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,2,0.0,0.0,2013725,5
0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,2,0.0,0.0,2013725,6
1,6.160938262939453,6.160938262939453,6.160938262939453,8,0,0.0,0.0,0.0,2,3.0804691314697266,11.85884096126169,2013725,7
0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,2,0.0,0.0,2013725,8
1,0.2989673614501953,0.2989673614501953,0.2989673614501953,8,0,0.0,0.0,0.0,3,0.14948368072509766,0.060647758553857296,2013725,9
2,5.336523056030273,2.6682615280151367,2.7764835357666016,7,0,0.0,0.0,0.0,2,1.3882417678833008,5.002104534712249,2013725,10
0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,5,0.0,0.0,2013725,11
0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,2,0.0,0.0,2013725,12
0,0.0,0.0,0.0,3,1,1.7323150634765625,1.7323150634765625,1.7323150634765625,6,0.8661575317382812,1.780954814728274,2013725,13
1,0.0,0.0,0.0,5,0,0.0,0.0,0.0,7,inf,,2013725,14
1,10.06268310546875,10.06268310546875,10.06268310546875,6,0,0.0,0.0,0.0,7,5.031341552734375,22.51436889495001,2013725,15
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,4,0.0,0.0,2013725,16
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,5,0.0,0.0,2013725,17
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,5,0.0,0.0,2013725,18
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,4,0.0,0.0,2013725,19
0,0.0,0.0,0.0,5,1,2.4283981323242188,2.4283981323242188,2.4283981323242188,5,1.2141990661621094,3.2319243333222585,2013725,20
0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,4,0.0,0.0,2013725,21
1,0.2543983459472656,0.2543983459472656,0.2543983459472656,7,0,0.0,0.0,0.0,5,0.1271991729736328,0.030883494062588338,2013725,22
1,0.6765480041503906,0.6765480041503906,0.6765480041503906,6,0,0.0,0.0,0.0,8,0.3382740020751953,0.4295421524387141,2013725,23
1,4.050992965698242,4.050992965698242,4.050992965698242,8,0,0.0,0.0,0.0,5,2.025496482849121,7.0792381639882125,2013725,24
0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,4,0.0,0.0,2013725,25
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,3,0.0,0.0,2013725,26
0,0.0,0.0,0.0,1,1,1.157867431640625,1.157867431640625,1.157867431640625,8,0.5789337158203125,0.99289472961334,2013725,27
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,5,0.0,0.0,2013725,28
0,0.0,0.0,0.0,3,1,5.881975173950195,5.881975173950195,5.881975173950195,6,2.9409875869750977,9.991455974004833,2013725,29
0,0.0,0.0,0.0,4,1,3.562164306640625,3.562164306640625,3.562164306640625,7,1.7810821533203125,4.933436500277811,2013725,30
1,1.6051979064941406,1.6051979064941406,1.6051979064941406,10,0,0.0,0.0,0.0,7,0.8025989532470703,1.6373729443456566,2013725,31
0,0.0,0.0,0.0,3,1,3.504159927368164,3.504159927368164,3.504159927368164,7,1.752079963684082,4.989949637988246,2013725,32
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,3,0.0,0.0,2013725,33
0,0.0,0.0,0.0,2,1,3.099773406982422,3.099773406982422,3.099773406982422,9,1.549886703491211,4.465086668307297,2013725,34
2,6.214372634887695,3.1071863174438477,3.5087356567382812,9,1,3.5916805267333984,3.5916805267333984,3.5916805267333984,7,1.352818489074707,12.876239105039884,2013725,35
2,6.692325592041016,3.346162796020508,3.7824478149414062,10,1,3.805889129638672,3.805889129638672,3.805889129638672,6,1.8912239074707031,12.405447976097431,2013725,36
1,5.141542434692383,5.141542434692383,5.141542434692383,10,2,5.143762588500977,2.5718812942504883,4.769292831420898,8,2.570771217346191,17.517583936084606,2013725,37
1,1.6379413604736328,1.6379413604736328,1.6379413604736328,8,1,7.191593170166016,7.191593170166016,7.191593170166016,7,3.595796585083008,25.789288978372753,2013725,38
0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,2,0.0,0.0,2013725,39
2,12.152376174926758,6.076188087463379,8.333559036254883,10,1,0.6023731231689453,0.6023731231689453,0.6023731231689453,8,4.166779518127441,25.45495731240557,2013725,40
1,1.2932891845703125,1.2932891845703125,1.2932891845703125,8,0,0.0,0.0,0.0,5,0.6466445922851562,1.0422367786385023,2013725,41
2,10.734821319580078,5.367410659790039,5.376251220703125,9,0,0.0,0.0,0.0,4,2.6881256103515625,13.503966130391973,2013725,42
0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,4,0.0,0.0,2013725,43
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,4,0.0,0.0,2013725,44
0,0.0,0.0,0.0,3,1,4.386074066162109,4.386074066162109,4.386074066162109,9,2.1930370330810547,8.033342217420968,2013725,45
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,4,0.0,0.0,2013725,46
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,4,0.0,0.0,2013725,47
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,4,0.0,0.0,2013725,48
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,4,0.0,0.0,2013725,49
1,6.352888107299805,6.352888107299805,6.352888107299805,6,0,0.0,0.0,0.0,5,3.1764440536499023,11.644841890576906,2013725,50
1,0.0,0.0,0.0,4,2,6.84568977355957,3.422844886779785,3.784564971923828,7,inf,,2013725,51
2,10.177114486694336,5.088557243347168,7.40833854675293,9,0,0.0,0.0,0.0,5,3.704169273376465,15.447438416797452,2013725,52
4,14.107267379760742,3.5268168449401855,6.174970626831055,9,0,0.0,0.0,0.0,3,3.0874853134155273,12.922593209579013,2013725,53
1,1.5990142822265625,1.5990142822265625,1.5990142822265625,9,0,0.0,0.0,0.0,4,0.7995071411132812,1.8098911875351034,2013725,54
0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,2,0.0,0.0,2013725,55
0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,4,0.0,0.0,2013725,56
1,5.248781204223633,5.248781204223633,5.248781204223633,7,0,0.0,0.0,0.0,2,2.6243906021118164,8.948590021698818,2013725,57
0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,4,0.0,0.0,2013725,58
0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,2,0.0,0.0,2013725,59
0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,5,0.0,0.0,2013725,60
3,12.310348510742188,4.1034495035807295,6.39335823059082,10,0,0.0,0.0,0.0,5,3.1966791152954097,16.401393137212906,2013725,61
1,4.434633255004883,4.434633255004883,4.434633255004883,8,0,0.0,0.0,0.0,2,2.2173166275024414,7.156801744253573,2013725,62
0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,4,0.0,0.0,2013725,63
0,0.0,0.0,0.0,4,1,6.755022048950195,6.755022048950195,6.755022048950195,7,3.3775110244750977,12.897747397060582,2013725,64
0,0.0,0.0,0.0,7,1,1.8112812042236328,1.8112812042236328,1.8112812042236328,8,0.9056406021118164,1.8387722437025336,2013725,65
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,4,0.0,0.0,2013725,66
1,5.499671936035156,5.499671936035156,5.499671936035156,7,0,0.0,0.0,0.0,5,2.749835968017578,9.840140549242568,2013725,67
0,0.0,0.0,0.0,9,0,0.0,0.0,0.0,4,0.0,0.0,2013725,68
0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,4,0.0,0.0,2013725,69
0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,2,0.0,0.0,2013725,70
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,1,0.0,0.0,2013725,71
0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,2,0.0,0.0,2013725,72
0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,2,0.0,0.0,2013725,73
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,3,0.0,0.0,2013725,74
0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,2,0.0,0.0,2013725,75
0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,2,0.0,0.0,2013725,76
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,5,0.0,0.0,2013725,77
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,3,0.0,0.0,2013725,78
0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,3,0.0,0.0,2013725,79
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,2,0.0,0.0,2013725,80
0,0.0,0.0,0.0,2,1,2.726778030395508,2.726778030395508,2.726778030395508,5,1.363389015197754,3.525564344767927,2013725,81
1,3.883993148803711,3.883993148803711,3.883993148803711,6,1,2.5277633666992188,2.5277633666992188,2.5277633666992188,7,1.9419965744018555,11.396137386838477,2013725,82
1,1.8014335632324219,1.8014335632324219,1.8014335632324219,7,0,0.0,0.0,0.0,4,0.9007167816162109,1.9809105308611379,2013725,83
0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,4,0.0,0.0,2013725,84
0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,3,0.0,0.0,2013725,85
1,2.1468448638916016,2.1468448638916016,2.1468448638916016,7,1,1.1661205291748047,1.1661205291748047,1.1661205291748047,9,1.0734224319458008,5.621667906271133,2013725,86
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,4,0.0,0.0,2013725,87
0,0.0,0.0,0.0,1,1,3.102996826171875,3.102996826171875,3.102996826171875,5,1.5514984130859375,3.957357303923306,2013725,88
1,6.354604721069336,6.354604721069336,6.354604721069336,8,0,0.0,0.0,0.0,4,3.177302360534668,11.836863939626333,2013725,89
1,2.697488784790039,2.697488784790039,2.697488784790039,8,0,0.0,0.0,0.0,4,1.3487443923950195,3.5407874975881906,2013725,90
3,3.6262645721435547,1.2087548573811848,2.638429641723633,8,0,0.0,0.0,0.0,4,1.3192148208618162,3.197141664316389,2013725,91
3,16.621131896972656,5.540377298990886,8.872146606445312,9,1,6.090578079223633,6.090578079223633,6.090578079223633,7,4.436073303222655,35.44496412836052,2013725,92
0,0.0,0.0,0.0,3,1,4.190595626831055,4.190595626831055,4.190595626831055,6,2.0952978134155273,6.4708208536421274,2013725,93
1,0.7204055786132812,0.7204055786132812,0.7204055786132812,5,0,0.0,0.0,0.0,8,0.3602027893066406,0.46770247216950783,2013725,94
1,6.50886344909668,6.50886344909668,6.50886344909668,6,1,5.720767974853516,5.720767974853516,5.720767974853516,5,3.25443172454834,22.48428522960341,2013725,95
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,4,0.0,0.0,2013725,96
0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,4,0.0,0.0,2013725,97
0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,3,0.0,0.0,2013725,98
0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,4,0.0,0.0,2013725,99
1,3.163663864135742,3.163663864135742,3.163663864135742,8,0,0.0,0.0,0.0,5,1.581831932067871,4.120913224839807,2013725,100
2,8.727066040039062,4.363533020019531,4.914302825927734,9,0,0.0,0.0,0.0,8,2.457151412963867,8.73610056377062,2013725,101
1,6.908548355102539,6.908548355102539,6.908548355102539,7,1,5.539331436157227,5.539331436157227,5.539331436157227,6,2.518096923828125,20.32974476846067,2013725,102
1,0.0,0.0,0.0,4,1,8.574710845947266,8.574710845947266,8.574710845947266,7,inf,,2013725,103
0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,4,0.0,0.0,2013725,104
3,12.667806625366211,4.222602208455403,8.526952743530273,10,0,0.0,0.0,0.0,5,4.263476371765137,18.834430188558905,2013725,105
1,6.3058319091796875,6.3058319091796875,6.3058319091796875,9,0,0.0,0.0,0.0,4,3.1529159545898438,10.976005774753476,2013725,106
2,5.641639709472656,2.820819854736328,5.584068298339844,8,0,0.0,0.0,0.0,4,2.792034149169922,10.043723372810714,2013725,107
0,0.0,0.0,0.0,4,1,4.678098678588867,4.678098678588867,4.678098678588867,6,2.3390493392944336,8.385457263247764,2013725,108
0,0.0,0.0,0.0,6,1,0.61114501953125,0.61114501953125,0.61114501953125,8,0.305572509765625,0.43191099426886287,2013725,109
1,8.30997085571289,8.30997085571289,8.30997085571289,8,0,0.0,0.0,0.0,4,4.154985427856445,18.151691980987895,2013725,110
1,3.540586471557617,3.540586471557617,3.540586471557617,8,0,0.0,0.0,0.0,3,1.7702932357788086,4.913073658644219,2013725,111
1,1.8149986267089844,1.8149986267089844,1.8149986267089844,6,0,0.0,0.0,0.0,5,0.9074993133544922,1.905566403276326,2013725,112
1,2.28125,2.28125,2.28125,5,0,0.0,0.0,0.0,5,1.140625,2.723310743522,2013725,113
0,0.0,0.0,0.0,4,1,0.7599067687988281,0.7599067687988281,0.7599067687988281,9,0.37995338439941406,0.4906866649173214,2013725,114
0,0.0,0.0,0.0,4,1,0.1002655029296875,0.1002655029296875,0.1002655029296875,10,0.05013275146484375,0.0,2013725,115
1,1.4006671905517578,1.4006671905517578,1.4006671905517578,6,1,0.0,0.0,0.0,4,inf,,2013725,116
1,7.064184188842773,7.064184188842773,7.064184188842773,6,0,0.0,0.0,0.0,2,3.5320920944213867,13.219975563434206,2013725,117
1,3.218557357788086,3.218557357788086,3.218557357788086,5,0,0.0,0.0,0.0,1,1.609278678894043,4.294526652686202,2013725,118
1,4.844747543334961,4.844747543334961,4.844747543334961,7,0,0.0,0.0,0.0,2,2.4223737716674805,8.668311588336852,2013725,119
1,2.9464683532714844,2.9464683532714844,2.9464683532714844,8,1,1.0182666778564453,1.0182666778564453,1.0182666778564453,6,1.4732341766357422,6.027934327346472,2013725,120
0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,4,0.0,0.0,2013725,121
0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,3,0.0,0.0,2013725,122
1,4.103555679321289,4.103555679321289,4.103555679321289,7,1,1.1898727416992188,1.1898727416992188,1.1898727416992188,9,2.0517778396606445,14.281041838640636,2013725,123
0,0.0,0.0,0.0,6,1,6.461488723754883,6.461488723754883,6.461488723754883,9,3.2307443618774414,11.94167721380859,2013725,124
1,0.0,0.0,0.0,4,2,2.1597023010253906,1.0798511505126953,2.127826690673828,10,inf,,2013725,125
0,0.0,0.0,0.0,6,1,8.2718505859375,8.2718505859375,8.2718505859375,9,4.13592529296875,18.643091454909012,2013725,126
0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,4,0.0,0.0,2013725,127
0,0.0,0.0,0.0,4,1,2.418977737426758,2.418977737426758,2.418977737426758,5,1.209488868713379,2.8591997443408443,2013725,128
0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,2,0.0,0.0,2013725,129
0,0.0,0.0,0.0,4,1,1.8579177856445312,1.8579177856445312,1.8579177856445312,6,0.9289588928222656,1.9283336673716853,2013725,130
0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,3,0.0,0.0,2013725,131
0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,3,0.0,0.0,2013725,132
1,6.178295135498047,6.178295135498047,6.178295135498047,8,0,0.0,0.0,0.0,5,3.0891475677490234,11.538015676696885,2013725,133
1,1.5789203643798828,1.5789203643798828,1.5789203643798828,7,0,0.0,0.0,0.0,4,0.7894601821899414,1.474730728096147,2013725,134
0,0.0,0.0,0.0,3,1,2.0691490173339844,2.0691490173339844,2.0691490173339844,5,1.0345745086669922,2.1942460914735795,2013725,135
0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,8,0.0,0.0,2013725,136
1,1.2785282135009766,1.2785282135009766,1.2785282135009766,5,1,0.4537677764892578,0.4537677764892578,0.4537677764892578,9,0.6392641067504883,1.5406474626770248,2013725,137
1,1.5887718200683594,1.5887718200683594,1.5887718200683594,6,1,0.1856822967529297,0.1856822967529297,0.1856822967529297,7,0.7943859100341797,4.918984415079258,2013725,138
1,1.6458282470703125,1.6458282470703125,1.6458282470703125,5,0,0.0,0.0,0.0,5,0.8229141235351562,1.6905035272923588,2013725,139
